100 8000 100
1184 638 5003 4282
674 463 3809 4444
914 338 2514 491
1189 613 5003 3648
121 287 4563 4448
334 364 2341 5272
276 594 196 988
645 1063 3350 4040
549 650 2655 119
205 513 3048 5056
177 1102 31 4424
408 659 3648 1181
1371 1464 1817 4961
854 370 4040 5319
1100 14 5442 5653
88 481 5653 3778
403 1097 3911 4770
806 1255 3350 3048
738 167 2415 1685
1419 216 2583 31
1037 1187 1907 1685
925 702 4262 537
877 302 2341 1514
547 938 5437 3809
212 1137 4500 2558
1414 581 4500 196
958 464 1500 5449
324 983 491 3227
934 1060 383 3350
913 652 5437 4136
511 325 5437 3333
1308 732 1181 520
617 651 2376 4500
1164 659 2514 520
1248 1140 2239 3648
1094 393 4021 5653
521 619 3513 5272
1113 408 4675 3957
802 170 5605 5653
900 1161 4500 4424
95 638 3809 1768
623 495 791 1851
278 922 4282 4563
7 1294 5605 3624
761 669 4136 3068
606 1052 3513 4758
694 584 3610 119
1013 214 2415 1181
630 513 2841 5220
856 948 5536 520
72 891 5536 4262
1026 938 5437 3809
1373 1429 2558 5003
1066 32 4021 3818
1295 158 537 2340
917 228 5012 119
43 128 2340 2549
1057 711 1301 1851
247 904 4921 2549
976 814 4961 1514
1048 273 5228 2440
506 343 1685 1695
440 791 3048 1232
1378 1175 5653 3624
1105 518 1768 2340
496 895 777 4115
1239 1240 1907 5012
1273 662 5442 1205
815 393 5056 4282
634 1060 3350 383
841 476 4675 842
750 779 2340 3624
723 1225 4021 3333
303 338 4021 4444
68 383 4770 3513
275 748 1514 4703
839 1372 1641 3333
881 514 5003 632
125 752 632 4020
922 771 2316 5228
506 981 2841 4758
399 332 2558 3227
1433 100 2583 1522
272 24 3957 1514
658 835 2549 119
1336 1067 1851 5437
342 459 1301 2340
600 623 4780 5437
159 1221 2221 3227
706 61 4115 3818
82 1278 2677 1514
775 510 5153 196
410 1257 1768 4115
869 1190 1907 3818
392 407 5442 2841
214 459 4040 2655
830 498 5363 2514
471 591 3610 2549
411 876 1232 791
1337 1050 3227 196
747 373 632 3610
1179 752 1232 537
118 126 2239 4262
1296 582 4921 3513
696 240 5449 31
1139 1089 3722 1232
1332 451 3818 4282
546 616 520 2558
1230 467 4115 1641
374 1256 3957 4424
467 299 5220 5003
577 656 520 1301
975 439 5228 3513
213 1160 1009 842
3 884 4770 4758
877 107 5437 1817
1289 884 1232 4448
143 1323 4770 3778
789 844 5442 5028
636 260 1205 2841
261 1300 5220 1232
931 828 1695 1009
797 1094 383 1695
141 488 4282 2681
1017 634 5653 1301
1065 661 3610 5449
499 1327 31 1907
21 747 5363 4448
231 449 1851 4136
1411 1215 791 3227
324 1285 3227 3068
981 1087 2514 1009
1169 1280 4758 2415
1134 464 3809 4563
732 708 1641 842
532 766 791 5003
232 277 5056 1522
1166 802 4780 4021
744 1027 2677 2604
325 977 2558 3610
26 990 5653 4770
315 161 3068 3818
329 507 2583 1205
788 996 4675 988
593 748 5012 2549
1058 975 2583 4424
54 526 1181 4564
309 934 3911 4758
526 847 3818 4563
1240 545 2583 2687
205 224 3624 1009
564 580 3513 5363
366 486 2681 4448
154 123 3333 4921
196 906 1522 5437
1382 998 520 2341
457 946 1641 4758
674 569 3911 2340
613 1015 4780 2655
633 114 2239 3513
451 305 2687 3513
262 664 383 842
1176 939 4780 5028
1354 1000 5272 1522
236 688 2549 3513
1433 767 1301 1205
1157 1417 4282 5437
954 230 3068 5056
677 551 2440 5363
815 1007 1907 777
253 1113 3333 5363
329 1000 1009 2340
1358 726 3957 3818
661 941 988 2316
340 570 3809 5220
1114 575 5056 1514
1035 389 3648 2221
285 334 5442 491
356 643 632 3957
335 83 1181 3957
1206 1209 1851 4770
422 747 4563 537
1428 1409 1817 5028
1326 591 2316 1695
654 781 4020 31
664 434 5363 1181
1426 549 1641 2549
390 948 3068 4424
981 631 3818 842
1060 1213 3333 4040
1134 636 3048 2341
1396 690 5228 4282
798 636 2221 3350
514 488 2221 2415
332 1014 1009 5653
360 557 2583 2341
334 132 2687 491
100 683 3513 2376
484 1156 1907 4040
595 569 3068 2341
1120 562 2221 5449
744 716 5153 3513
1364 209 5442 5220
1330 340 2221 3957
1175 941 4703 5272
1240 80 5028 2655
943 1118 1232 1522
8 314 4500 1851
159 1089 2440 2677
184 983 491 3227
163 296 31 1205
1302 1405 3778 4921
1270 963 4448 3648
1241 418 632 5653
1229 1274 1907 5536
193 1308 4758 491
108 229 1695 4770
1090 914 5442 5272
521 575 3911 5153
693 469 5363 4563
1227 1241 1768 3818
377 1295 4020 1685
979 1323 1232 491
824 629 2583 3610
298 426 5003 2549
1430 461 126 632
3 521 777 1641
543 296 3350 1301
399 626 1514 632
1367 741 5012 4780
1033 318 1685 2341
261 488 1500 5153
1364 945 3624 4780
1386 782 5442 4961
88 250 5220 5319
86 809 1181 791
1052 985 4262 2583
923 756 4282 1500
1401 1232 988 3333
951 330 2440 5003
1068 876 2415 1641
604 1198 5363 1009
733 1139 3227 5631
1157 788 2341 126
367 110 4021 1851
1031 1292 1500 1232
206 662 5437 1301
1010 127 1742 2549
84 923 1685 4921
701 692 2221 5653
675 589 4770 777
1105 1149 3048 4921
1055 788 4262 2221
1121 315 2549 1181
943 613 4020 5631
565 156 4424 2558
1415 794 1009 4448
490 1019 842 3227
28 947 4424 3350
45 745 3778 1514
724 204 4040 119
1274 120 777 2340
516 702 4758 3048
1384 499 491 1522
686 155 3722 1522
1392 940 4564 5605
706 163 3722 5012
738 675 2841 1181
1227 695 3778 2681
437 573 537 1768
889 620 988 1514
513 587 196 4262
1227 257 2604 3610
1010 1170 4770 4961
765 338 5437 4675
987 1432 520 4961
1138 762 5220 520
1425 627 2316 5220
1418 1353 1009 2221
1073 569 2340 3911
963 490 5605 1181
581 793 2549 3778
902 306 5272 1181
1287 610 1768 2681
103 1340 2604 3333
1047 730 1500 537
364 986 3778 2677
524 155 3911 5028
835 42 383 3818
1195 461 988 3648
1395 615 2687 988
845 926 1500 4921
565 428 4675 1514
1070 846 777 4703
864 586 1301 5536
507 342 5605 5003
1389 802 4780 4115
1338 211 5653 5363
836 933 3809 1817
1238 1283 1817 5012
1286 481 842 2583
684 705 777 5363
1002 1055 4675 4500
459 973 3048 4136
321 1505 196 4758
1099 748 520 4136
898 125 988 4115
858 476 842 4675
834 508 988 5003
678 613 1500 1851
1333 392 126 4136
1012 463 3227 4262
168 901 4675 2558
1014 635 1514 4500
391 668 4262 4136
1409 972 2677 4448
796 538 5056 3809
1412 367 2239 2316
1029 856 4921 2514
483 327 4675 1817
841 1127 1641 2677
618 1151 2239 3778
532 211 5442 4136
1019 617 4961 5153
525 430 5363 2341
972 758 3778 1685
1425 1097 4020 4262
523 1091 4115 1009
916 314 4040 5449
305 485 3911 3722
1367 747 1685 2316
1198 190 1009 4424
96 680 1685 5012
505 597 3911 2583
130 628 5363 3648
478 651 5153 791
1336 728 2687 4500
465 1391 2316 3648
293 462 5056 5003
1397 582 31 1514
263 1225 4021 3333
722 260 2221 196
1033 99 3911 4444
1236 61 4780 3957
651 1332 3333 31
1107 76 1685 1181
1263 183 988 5449
217 1192 2655 4770
823 937 5220 4564
1101 643 4770 2681
95 1175 5631 1695
1398 458 4136 31
1438 1100 2239 4020
617 463 2514 5220
1268 86 3610 1641
907 237 4282 5631
634 1211 4282 1009
180 615 988 2687
195 226 4282 3048
28 847 4563 3818
1296 1169 2239 2604
1174 1116 2440 2655
605 393 1641 4021
1125 1411 791 520
359 678 2514 5437
1062 329 1742 4448
959 614 3227 3513
1132 1122 4563 1232
733 317 5449 383
1239 440 2415 4770
1168 899 3333 1742
911 522 2221 5605
806 732 520 1181
574 529 1641 119
1324 832 5012 2340
698 737 4021 1514
1244 97 4703 3778
1217 252 520 1147
962 1314 1907 5153
1047 329 3610 3778
1133 596 2558 1817
1314 1192 1232 632
1421 933 383 4564
12 674 2583 3809
328 220 537 2376
758 1013 4448 988
769 1095 4675 3722
738 604 2687 5056
975 501 3068 5319
1417 987 2655 491
654 229 491 1685
1292 879 842 5028
59 464 5631 3818
440 1120 491 2677
425 857 4564 2841
500 1347 2655 3513
33 244 1205 5631
1422 613 491 2549
1351 430 3610 4040
682 973 1695 126
270 637 3513 5319
100 480 3911 3809
826 675 2376 491
376 140 4675 4448
508 848 4758 3068
1234 706 3610 1742
116 970 5536 1768
1278 1188 5449 4921
1361 861 5605 4020
16 916 2376 1907
913 684 5228 126
867 309 1147 2415
1190 707 5437 1514
425 396 520 4448
1334 909 791 491
1367 944 2558 4961
1154 970 4444 4448
24 761 5220 1742
156 694 1514 1641
1084 729 3911 3957
1218 245 520 4921
1084 987 3610 4563
534 549 5272 4262
1069 576 196 5653
1432 1409 1817 5028
864 488 2221 2415
1051 399 2221 1641
584 900 5153 4448
631 934 1232 2376
1102 1176 4262 3722
1112 455 2681 2687
1059 464 1500 5536
788 577 5363 1205
1253 972 383 1742
1135 1141 3333 3048
1069 201 4424 4758
595 949 4021 4424
1269 1026 4448 1851
1362 1089 2677 2440
794 653 5605 4282
767 953 2440 2604
1009 673 1181 3911
563 1068 4020 491
749 668 777 4262
422 763 2514 5012
1046 829 5272 5631
852 807 4780 383
995 562 5003 4444
1370 499 126 3068
695 994 1695 1522
1364 764 1522 1301
405 873 537 632
1396 326 119 3068
553 648 3333 3350
257 237 988 5605
499 286 1301 3809
704 273 5153 4040
355 262 5437 2239
36 860 1817 2549
379 756 4921 4020
790 483 4770 3333
940 684 537 4675
703 790 2440 5056
1129 821 1232 1147
1258 502 5056 491
317 120 777 2340
893 273 2440 5228
1120 138 5153 988
1156 1281 4282 4921
1408 467 4040 5028
758 994 1695 1522
130 1155 4424 4444
579 736 2681 3818
428 207 5056 4115
1079 296 1301 3350
236 758 1817 1181
63 623 5653 4500
59 409 5631 5012
989 342 3778 791
918 939 3513 4115
1073 941 2316 988
824 566 2340 3648
550 651 3818 5228
809 1234 4703 1817
158 595 2316 2415
197 454 2604 5536
952 568 4770 3957
164 1107 5056 5437
760 1011 3350 5012
1279 1113 5056 2677
954 946 4444 1695
128 738 4282 2514
1116 743 5220 777
172 234 4921 1009
1179 898 1181 2655
1073 551 1147 3624
173 1029 5449 4424
682 897 5363 4564
586 323 1768 2440
1296 1256 4563 4758
1212 855 3513 988
965 1173 2558 5449
685 374 5605 5228
694 803 4262 2341
237 935 1205 4758
9 655 1742 3648
247 460 4136 5056
1014 205 119 2841
929 925 3818 5272
725 288 5442 988
1320 392 5220 126
779 619 3911 5449
1366 324 1301 5272
623 635 4500 1514
928 1379 5056 3227
742 170 31 4703
263 213 5363 491
315 125 4115 988
283 629 3610 2583
880 568 4770 3957
633 375 5605 383
1284 1087 4770 4282
1083 1366 5012 3227
266 1344 3818 4921
1066 663 4115 2221
240 315 4703 5449
503 490 5003 119
691 405 842 3513
314 1179 4262 4115
445 1206 3722 3227
810 1171 2514 1232
394 403 4921 2316
135 904 2549 4921
5 758 4703 1685
1030 1164 4758 5272
1271 377 3809 4564
442 517 2316 4424
680 1176 3722 4262
1072 823 5363 2340
777 326 119 3068
987 561 842 2376
1170 109 5012 3818
867 819 3048 1742
831 529 1147 196
422 1131 4770 4020
125 607 2440 2316
331 234 1742 2681
1101 252 520 1147
745 681 5153 5028
706 166 3227 3624
1350 633 3778 5003
949 1402 2604 520
682 647 4444 5319
293 308 5228 4136
184 938 1301 3624
1431 674 5442 2440
596 436 5028 2841
13 917 2681 1817
322 1086 1641 4675
115 587 196 4262
1200 1058 5437 4115
968 1355 4282 520
217 443 5605 1685
303 1142 1768 988
1115 516 4780 4770
1362 740 383 1514
603 76 1685 1181
591 17 4282 3911
696 403 4921 2316
165 1027 5442 1009
1344 341 1181 777
900 1068 4020 491
1188 1341 4020 2376
323 338 3350 3957
449 925 4961 2687
419 1070 4020 3513
486 791 1851 2549
599 1165 1009 1181
545 820 5272 2604
815 1068 1695 5028
674 1463 3048 5437
1217 629 5003 3911
641 818 1301 3722
940 737 1301 2841
841 950 3648 4758
527 1022 2583 4758
1301 296 1205 31
880 1456 3227 4500
717 338 5363 1500
879 392 2341 2376
40 738 4282 2514
840 668 1514 5012
984 606 2440 5605
945 1412 5272 4020
769 570 5220 3809
133 484 3809 1695
143 1386 3227 632
218 970 4448 4444
694 249 1641 5631
826 654 842 4115
651 956 2655 3957
202 1044 988 1147
123 227 4563 842
35 767 5442 4282
516 525 4262 1742
65 612 4136 2316
923 663 4961 5449
314 1081 4115 1232
277 905 4424 4115
44 334 5442 491
304 1024 31 2316
33 161 3610 3048
450 1068 1695 5028
754 1141 119 4770
447 606 3818 2221
1426 1273 988 1907
25 1251 3227 4961
426 730 4564 2687
245 1318 1205 2316
329 643 3957 632
1427 347 1500 3350
829 591 3957 5056
430 511 5003 5319
1215 828 4564 5056
65 1036 5437 988
373 880 3068 537
578 1095 4564 2677
1078 702 3624 3513
396 659 1514 2841
666 811 2655 5363
1274 1015 842 3333
1175 860 5442 4448
445 150 1742 777
774 735 1500 1641
629 813 4921 4564
400 592 4564 791
22 1334 3624 4040
420 750 1514 4040
340 933 1817 3809
59 787 4675 5653
934 302 5631 3068
260 334 1695 1742
1079 1159 2340 4424
643 409 5056 2341
1272 265 4444 2841
104 668 4136 4262
1439 483 1181 2239
419 309 5319 3722
760 628 4136 2681
691 1505 2221 2677
185 1192 1232 5442
445 372 5319 4703
1396 653 5605 4282
533 124 2549 2681
1110 307 5003 4136
1086 243 4040 2583
1085 702 2221 1522
65 869 5272 988
825 1027 4448 3610
1388 1084 4675 5012
134 1127 1009 1500
451 680 988 4780
408 561 2239 1742
941 745 2583 3513
1239 477 2239 491
882 1277 3778 1768
246 747 1147 2341
1293 847 2549 383
674 618 5228 4444
1106 1447 4758 1685
181 1053 1742 2558
822 374 5363 2841
75 247 3648 3048
1062 169 1205 791
55 668 842 4703
938 1270 988 3227
1056 509 3722 4136
781 1330 3333 5012
16 684 2415 2583
994 1048 2677 5012
1047 1029 2440 791
430 787 4424 4262
377 707 5437 1514
1439 637 196 1641
1105 750 4563 4921
357 1046 1522 1742
1323 609 3809 2604
27 899 4780 4961
862 440 5631 632
1253 1370 31 3227
149 1113 4758 1695
1106 125 4961 3648
1116 1160 3333 119
942 668 491 4500
1 317 4021 1205
1186 404 3911 2341
224 480 1147 1514
868 776 3610 4020
1178 1251 3624 1205
38 804 1205 2687
346 1179 4115 4262
1069 617 520 1232
1112 619 4500 1181
1359 41 5012 632
882 441 2415 2681
919 623 5449 2514
1098 490 5003 119
649 863 3610 4758
611 873 5028 1685
744 24 3957 1514
601 1438 4921 2604
974 1161 791 4770
981 927 383 5272
871 514 2221 4961
645 56 5056 632
1278 175 4040 2604
121 529 1522 1205
65 1149 3610 4675
881 745 3648 5653
551 1217 3333 4703
200 291 632 1522
234 226 491 3957
1018 868 5653 4448
449 939 4115 2316
1120 630 5153 2415
1183 321 2681 5003
776 938 5272 2316
1018 781 5442 4675
304 1068 5028 1009
462 1141 3333 3048
965 84 5028 3610
1002 1015 3068 2440
580 1021 2316 2549
1030 928 2514 3227
556 468 5605 2604
1361 1119 2558 1851
848 1025 5153 537
272 583 4675 3333
321 1063 1522 2340
922 1188 5449 4921
284 1008 2549 1907
1191 257 4444 3068
593 446 5536 5228
286 42 1641 4282
1423 412 2340 2514
357 1372 2558 5228
1188 1260 126 4564
174 806 1641 2687
718 796 31 2440
429 1318 2841 3333
569 721 1205 5220
258 731 4136 5272
165 665 537 1205
997 504 2440 520
282 819 3048 1742
709 1064 1695 3818
197 1093 126 3624
1217 141 4448 1768
84 615 1907 4770
238 562 4444 5003
447 553 5220 2239
235 1179 2604 2316
349 504 2440 520
185 974 2376 5442
390 552 3610 2681
336 316 1522 3778
1129 588 2341 1695
736 545 1851 2221
741 591 119 2221
27 1036 988 5437
955 792 2558 4262
673 890 4282 2415
630 184 777 3809
1034 753 2239 2341
987 959 3818 4424
89 1005 1695 1205
137 1027 1742 4115
1007 811 126 3048
1178 165 3778 3722
1367 213 491 5363
437 537 2221 791
523 1225 4703 4262
445 867 4020 1817
1422 1161 1232 5319
389 945 2440 4021
251 705 126 4444
150 1437 1817 791
411 595 2681 31
555 1142 5605 3227
666 952 119 2340
1110 249 5631 1641
767 613 1181 5442
1056 987 491 2655
1013 509 1907 1817
696 893 537 491
367 418 5012 5319
492 1151 2415 2558
502 1447 4758 1181
1135 1006 1181 3227
379 238 1641 2655
885 879 2841 1742
857 176 119 5605
712 895 537 4758
1208 811 632 2376
499 237 2583 126
629 353 3957 4136
502 742 4020 5442
1 97 5012 5056
261 758 4703 1685
636 249 2841 2583
1310 305 5363 1522
1023 1061 2341 2316
299 466 4448 5437
1151 341 1181 777
297 941 4564 4021
1263 905 4563 1641
908 883 520 2681
1077 560 2677 1817
485 635 4961 2549
1128 618 5003 1205
664 963 3648 4448
202 1084 4675 5012
511 755 3957 383
823 811 632 2340
966 1294 5605 3624
1380 707 632 777
994 1162 3333 4115
170 218 1851 2604
724 443 3957 5605
1039 1440 4758 3957
53 1178 5653 1232
1404 1068 5028 1009
61 1255 4040 520
1186 941 988 2316
98 570 632 5228
177 535 4675 5003
356 904 1817 5363
1393 891 5536 1742
27 392 2341 2376
966 872 4780 3068
399 648 3350 3333
1076 1176 4770 1522
884 787 4262 4424
250 521 5363 3809
197 180 2604 4444
894 323 2440 1768
726 432 842 5442
599 1405 3911 2316
152 395 5653 4040
1181 1089 3722 1232
367 446 537 3809
70 1036 5028 2440
236 1160 2604 4675
1250 186 3610 4500
1309 944 2583 2376
997 658 4282 5363
381 85 5449 2583
327 693 2514 4500
879 66 791 3610
1192 1101 1695 4703
865 132 5437 520
80 1402 520 2604
1425 695 1301 4500
640 1031 4115 3350
225 992 5319 4758
404 717 1514 520
1100 568 1768 4564
1355 370 1817 3624
996 415 2340 2341
1234 1132 4500 4770
410 684 4444 1500
1419 832 2340 5012
1274 321 4703 1205
475 72 5536 5605
839 1002 126 4921
867 891 119 5272
143 835 1817 2340
703 762 520 2376
140 539 4021 5220
174 897 3911 2440
289 1380 2316 1641
852 1007 1907 777
366 72 5228 1685
507 224 1205 3778
957 149 4780 842
146 845 1907 1695
382 634 4500 2340
734 312 3778 4961
1275 668 4136 4500
130 242 4136 5449
1245 495 2376 4770
1164 283 1742 3809
1152 1100 3818 5437
1322 850 5442 2655
618 1095 3722 4675
706 327 3068 4282
550 1321 2440 4020
994 1267 4262 3778
770 1411 791 520
489 1298 4020 4448
203 130 4780 5228
1376 819 2415 3227
1237 349 2221 1301
932 601 1641 1522
936 1141 1817 988
520 754 4115 1685
680 1006 2558 3722
1302 702 4758 3048
338 1091 1301 1009
424 671 2841 1685
551 615 537 1301
624 896 383 4758
182 753 3610 5228
777 1389 5363 1232
292 1048 5012 2677
869 788 2687 2604
1213 403 3911 2221
266 407 3624 4424
204 158 4448 1147
732 41 5442 5319
542 496 5437 4563
879 465 2687 5442
26 1003 1695 4424
319 1296 4444 1009
201 553 2239 5220
418 232 3048 3911
1421 1274 5536 1232
1007 700 4500 1742
1356 619 2681 5220
614 794 4780 4282
453 427 2415 3809
1078 1160 5153 3333
984 1089 2440 2677
1153 965 4770 5605
1333 1172 1742 2677
894 1225 3333 4021
355 582 4703 2341
140 180 632 3722
34 1100 4703 2239
648 623 5449 2514
973 491 3048 3818
611 158 1009 3227
27 732 4703 1500
1180 1042 632 4675
1074 1223 1500 4424
400 548 31 3809
755 747 1768 4136
767 873 2558 537
1008 291 537 5272
561 661 4675 4564
247 459 2340 1695
0 1355 4921 383
503 631 3048 2221
799 538 3809 5056
838 589 3809 4961
859 211 5449 1851
278 127 4563 4780
1288 863 4448 5536
336 483 3333 4770
1271 525 1851 5028
1219 1225 4021 3333
985 113 1851 3722
555 510 4448 5003
1256 399 4262 2316
541 376 4780 2239
255 778 4115 1181
1225 1283 4921 4115
1119 269 520 4770
184 315 4703 5449
1334 364 2681 4780
640 1000 1009 2340
772 1295 1685 4020
517 965 5605 4770
1344 80 5028 2655
1424 436 4703 4282
263 1336 4921 4040
1142 499 126 3068
496 94 5012 31
275 573 537 1768
177 1053 4115 2239
633 791 3610 5653
452 624 3809 1851
818 356 2341 4500
921 1078 4448 791
1305 244 5631 1205
56 1128 3513 4282
657 721 2549 632
507 1324 4758 3809
1022 476 4961 3722
971 1011 3350 5012
1368 237 2604 3722
682 952 2677 383
1338 1004 4564 5536
754 220 5653 5220
188 1155 4424 4444
181 418 5012 5319
731 545 5363 4444
313 233 5220 842
1357 1022 520 5153
1168 1404 5631 1817
952 342 5605 5003
1349 624 3648 5272
251 908 2340 988
799 331 1641 2841
1330 292 5437 3513
260 1516 5028 5437
859 699 537 3350
1135 1103 126 5272
144 1053 4563 791
1040 505 791 4115
738 373 4282 2841
126 948 520 5536
841 771 4703 1181
821 1389 1817 3048
859 31 5449 5536
948 514 2221 4961
888 547 537 4448
1336 446 5056 5220
1233 754 2341 1768
32 646 5437 491
272 638 3809 1768
315 245 4444 5012
714 1073 2604 1695
55 158 537 2340
150 191 1522 5442
1314 474 2549 2415
848 1178 2549 4758
797 415 5536 5003
1344 1212 4020 2221
968 497 842 119
963 492 5153 2341
715 650 2687 1817
3 674 4500 126
648 681 5028 5153
312 395 5319 2841
326 214 1181 2415
822 1068 1232 2604
1347 800 3610 3957
30 663 537 5631
1333 651 5228 3818
538 1260 4564 126
1135 635 1514 4500
241 1519 2341 2677
137 494 3610 3722
1389 1018 1232 3068
664 1198 2558 5220
93 652 119 3048
692 517 5003 1851
535 14 5442 5653
981 614 1641 2376
368 369 5220 4563
663 787 4424 4262
485 693 2514 4500
677 1035 1641 3350
1038 525 2340 4780
406 389 383 126
1279 784 5028 5003
314 665 1205 537
1059 1044 5228 3333
283 693 1851 4780
522 1015 2440 3068
1171 598 1500 988
66 515 31 3048
1146 95 2340 4564
995 937 1742 119
1109 1100 3722 1009
246 481 2221 632
668 762 1205 2514
843 1271 520 2841
544 458 5228 4448
1105 106 5631 5028
440 422 4282 383
613 1116 2440 2655
681 397 2549 3957
652 547 5220 383
221 910 5153 1147
180 326 2341 3957
493 94 791 3048
285 198 3722 5056
219 776 5228 1817
1020 974 2655 1301
177 542 3350 2549
1233 1280 1232 1514
224 862 2415 3722
709 442 2440 2376
718 1039 3911 3350
658 1022 3809 2316
111 719 2681 5631
961 1309 4921 3648
1129 613 1500 1851
1028 389 126 383
922 684 5228 126
800 459 5153 5228
344 1483 5437 3610
957 905 2415 2604
625 715 2440 5319
203 748 126 2677
193 1020 5442 2340
1008 30 988 1851
610 591 1695 2316
727 188 31 3722
1153 918 4921 3957
760 957 3911 1695
162 1045 2558 2604
1351 1302 1147 2655
660 1070 3513 4020
1190 67 2376 1742
114 686 5228 4703
677 736 3809 3722
155 830 5605 5437
207 718 2583 4020
159 785 2677 4262
187 1391 1817 2604
84 1357 520 3648
1388 431 5631 2841
487 491 3048 3818
980 33 3048 5631
517 976 842 4921
649 119 1301 196
770 1163 1768 4961
569 793 2549 5449
818 841 2677 1147
1128 552 3610 2681
730 437 5220 1851
1282 1020 2340 5442
861 939 2376 3818
1403 372 196 777
233 643 1500 1522
424 1251 3624 1205
1288 1067 1851 5437
555 589 4675 2340
265 949 3818 3513
258 654 842 4115
912 536 2376 4563
1205 199 4021 119
663 924 4262 4758
202 570 632 5228
886 766 3648 491
1260 1268 1768 4021
561 774 4282 5653
385 347 2841 3648
811 465 5272 3350
558 773 2681 5442
997 370 4021 5319
1029 553 1685 5442
345 364 2681 4780
872 137 1685 2687
583 943 1301 3333
1307 288 1695 4780
684 46 5272 1742
926 464 5631 3818
1034 931 4564 3333
259 537 4444 777
1168 1204 5028 3333
300 316 5228 2221
121 1375 1817 4500
181 992 3048 491
315 401 383 3648
757 652 4780 31
490 1148 1907 4115
676 523 5442 3068
302 719 4020 791
1073 232 383 1522
368 1101 1695 4703
410 558 2340 4282
966 1167 791 3350
1257 274 31 5605
1359 353 3957 4136
590 778 1181 4115
209 1009 4758 988
778 1045 4424 5220
1114 195 4564 777
718 453 5056 791
1075 695 2655 3809
687 1153 119 1009
327 803 3610 126
340 674 5228 3722
286 686 2604 196
494 604 5220 3778
701 713 1514 3818
409 877 5449 1742
160 1035 1009 5272
1245 1122 4961 1009
658 635 2549 4961
1135 370 5319 4021
1409 1276 791 4262
161 169 1522 5153
325 823 1522 2681
647 364 5056 3648
574 478 1768 2376
467 1417 5437 4282
747 1453 5631 5437
276 434 196 5605
129 838 3350 2583
544 530 2316 3624
493 639 2514 5153
1070 201 2440 3957
395 767 5220 3648
1269 945 4703 2340
1402 137 2514 196
874 852 4563 3624
335 1006 2316 4040
1029 663 5003 126
792 722 2514 3648
445 440 126 2841
673 1330 4040 4770
365 887 2340 1907
1299 685 2316 4780
883 18 3648 1641
667 732 5012 777
39 418 5653 632
850 383 5012 791
124 745 4115 3809
418 1017 5153 1768
1078 976 2687 5028
232 1171 4262 4282
472 370 4021 5319
521 1247 1907 2583
448 586 5228 4262
1027 665 1500 5437
1266 1136 3778 4448
62 436 5028 632
916 422 4282 383
1351 46 5272 1742
1112 1030 5449 4770
745 1003 1009 2655
614 1030 5056 2316
349 348 3333 2316
347 1372 5228 2558
308 833 5449 5272
194 835 1768 2677
752 1006 2558 3722
877 698 5449 791
1342 708 2655 4758
188 319 4136 2583
611 636 4020 3048
149 1005 1695 1205
735 1025 3648 3350
788 794 196 1817
809 511 31 2655
279 862 3513 537
551 1121 3610 1768
907 1108 2558 2583
32 1347 2655 3513
967 1429 5003 2558
600 467 1742 4675
603 1393 1817 4282
1063 788 2341 126
1319 420 3911 4703
1435 954 3048 1685
997 282 537 2549
1273 466 4780 1768
756 791 1232 3048
234 1102 3350 4758
1059 64 4961 5028
1335 488 4282 988
367 836 2376 5012
1393 430 5449 3068
699 646 119 4780
1127 791 1851 2549
361 899 4780 4961
37 802 4563 3333
778 613 5442 1181
454 1316 3624 5449
535 859 2415 3624
1210 905 126 4675
1394 1209 5056 520
1363 1409 5028 1817
284 515 2549 4563
387 1131 4770 3610
911 226 3911 2655
825 244 1205 5631
552 373 4040 126
1000 753 4780 126
632 434 1500 2239
416 357 31 1641
824 1016 3610 1695
1020 508 988 5003
499 650 3778 4020
453 188 4448 4770
876 700 3048 2681
1198 762 383 1181
1252 496 5631 31
226 658 4500 3957
1106 214 1181 2415
633 1395 4020 1742
269 939 4115 3513
126 947 2583 1742
285 899 4758 4021
1318 620 4564 4780
1344 1200 1907 1500
723 1002 4758 2239
1062 631 1851 1514
1313 951 4424 383
748 646 842 3722
1341 219 4040 1522
1039 166 5153 1851
52 951 383 4424
927 345 5012 5536
1068 1089 3350 2604
991 65 5228 1514
39 110 4021 1851
350 668 4136 4262
1035 134 3911 4500
1400 637 4448 3227
763 317 1205 4021
726 550 4500 777
544 233 3818 5153
1366 507 1514 5449
555 1144 1147 4115
133 868 5653 4448
848 1072 1009 4780
1017 773 2239 1907
452 318 2221 5272
564 316 632 1641
1019 1263 632 520
1138 596 4770 1500
934 752 196 3068
533 467 2440 777
221 561 1742 2239
1187 352 1232 3333
329 489 3818 2655
1377 378 126 4021
817 1146 2655 3333
92 1284 2239 791
1260 905 4675 126
1216 250 4675 4563
997 334 5536 4040
657 227 3068 31
865 566 3648 2340
1251 948 1768 5653
54 885 2440 5012
1250 1462 4758 1514
996 706 1742 3610
200 742 2549 5605
134 595 2415 2316
1433 1050 4115 537
376 850 2655 5442
515 1192 5442 1232
79 1361 3068 1817
1064 522 4115 2655
595 120 632 3778
705 42 383 3818
1227 715 988 4020
788 852 2583 2549
1394 901 2583 5272
1184 803 3068 1181
1169 435 4448 2549
842 214 5012 4500
610 1223 4424 842
694 10 4703 4021
456 178 3809 2549
483 438 2239 3957
454 411 1641 3818
1316 1483 3610 5437
1337 156 5605 5442
464 909 1907 1742
1227 854 3722 4563
174 376 4770 4921
