50 5000 10
1075 977 5132 38
124 698 629 4270
80 386 2331 1009
716 745 4698 4144
905 745 4946 720
979 252 4394 2331
756 1039 2809 629
985 145 4394 4270
680 895 591 4573
278 296 591 5088
12 807 4119 2971
66 552 667 90
399 1002 2567 99
570 676 2917 580
1047 1188 1009 99
521 372 667 3398
1066 1368 1396 720
248 535 5550 4554
428 1036 5407 1396
5 738 3211 4827
1108 676 629 1885
635 563 4554 2567
1099 349 3063 3398
338 115 4104 4119
562 229 2025 1991
1098 1319 1885 720
572 970 2530 90
1001 676 1885 629
742 927 1885 5550
463 622 4946 38
217 995 1375 2917
951 608 5088 629
38 740 1253 5023
181 695 4394 3211
658 732 3211 4573
932 97 2025 38
160 617 3211 2808
793 636 4604 4827
680 299 580 3211
503 1309 1009 720
410 145 1396 4827
415 487 667 5503
584 324 1178 3211
1187 162 591 2530
1227 945 2971 667
311 1127 4144 2917
400 1035 4104 2809
1122 489 720 3398
1027 522 580 4604
673 1419 1396 1225
1377 961 4394 580
1366 556 90 2809
1021 648 1269 4946
129 114 2822 591
467 1040 629 1009
775 324 1178 3211
1093 1112 1009 4144
171 250 2822 2530
578 967 4573 2331
49 775 1375 1253
230 1132 4827 4573
1340 547 4698 3063
1322 526 4104 1253
342 377 667 591
1206 775 1375 1253
251 1122 3774 1991
1162 405 4119 5503
1347 1051 2917 5132
31 341 3471 2025
646 898 2530 1009
944 169 3398 2822
1079 807 5023 2822
155 1176 2808 2809
195 1029 2971 3774
690 897 3774 2025
116 746 2331 5407
1408 735 5116 3063
645 1308 4144 5023
263 1081 3398 5116
1416 336 4554 2822
202 162 2530 591
1006 715 591 1225
746 1134 4827 5503
445 835 1991 629
230 877 629 4827
442 876 720 2530
416 230 4394 1885
1116 582 2567 629
1403 567 667 2808
159 136 3211 4698
441 854 1396 3063
912 186 1009 5132
1343 697 580 1375
306 955 1375 2530
639 375 1885 1396
447 748 90 3471
735 492 5550 4946
284 676 1885 629
1235 93 2567 2808
434 579 591 580
1019 970 3774 1225
1298 452 4119 5407
755 1084 1178 3471
530 623 3471 2822
535 1137 2025 350
854 471 4394 1178
150 970 2808 99
434 455 1253 3774
425 910 2530 5503
704 496 4946 99
1425 1511 3471 5116
49 434 5132 2971
145 162 1009 4827
292 1437 2971 2808
1078 1292 1009 3398
1252 255 4573 1225
1274 701 1178 1009
140 1060 1009 591
566 778 2808 580
1270 93 2808 2567
1127 303 3471 38
1177 588 1253 3211
1194 1511 5116 3471
1358 1084 1178 3471
996 996 3063 38
777 384 629 3063
32 132 4554 629
1132 303 38 3471
963 113 720 1375
1256 744 1885 580
998 186 1009 5132
513 420 1885 1178
729 436 4270 4604
397 660 4698 2808
412 443 3774 4104
475 1021 5132 5550
578 494 2331 5132
756 807 5088 1396
434 375 580 90
13 687 720 667
330 324 1178 3211
360 910 1225 2917
250 569 90 4144
771 1127 2917 4144
476 879 350 2530
945 540 3774 4394
552 899 99 2809
571 375 580 90
887 700 5023 5088
497 1123 38 1269
800 846 5116 1253
1227 237 4604 3211
76 1119 580 1396
1165 1203 1396 3398
93 1356 2971 1269
607 434 4604 2808
606 1097 720 1178
121 733 5116 2567
29 996 4573 1885
109 930 5116 2822
1362 936 3398 4270
338 1084 3471 1178
429 1110 4104 1396
925 1171 4394 5503
527 648 667 2567
1088 838 1253 99
331 807 591 2025
145 1067 1991 2567
1287 299 580 3211
1311 578 667 5407
1414 487 667 5503
614 230 2567 2530
583 1191 4394 99
132 750 99 2822
1344 228 5023 2331
375 1081 4573 2808
923 807 5088 1396
915 650 4554 4573
668 1038 2567 5550
813 807 1396 5088
662 781 5407 3398
759 728 3471 4946
893 592 1269 3211
1267 481 3471 3398
1223 1148 2809 4554
982 968 2025 2917
1023 676 1885 629
641 1178 5132 629
1269 743 3211 5116
1367 112 3063 2808
1045 257 1991 99
722 802 591 5550
1098 97 38 2025
319 361 4144 5407
884 553 3398 4604
128 1112 1009 4144
296 1303 3471 1885
1251 1056 4144 5088
1434 805 1375 90
863 623 3471 2822
953 1263 1396 99
235 487 5503 667
410 519 1885 3211
284 246 38 5407
1253 591 4119 1225
452 846 5116 1253
547 810 5088 4119
1283 568 350 2971
280 910 2917 1225
516 863 4827 4698
229 441 4104 5550
167 492 1225 580
280 186 5132 1009
914 556 2809 90
346 918 2331 5503
1199 373 667 3774
683 1536 4394 720
844 1098 99 5023
1416 229 1991 2025
1074 1071 5023 5550
473 571 2822 3211
1424 384 3063 629
177 837 3063 4827
455 596 2025 2971
1264 1192 2567 90
352 196 2809 5132
673 864 4946 5116
1389 517 99 4554
1365 524 4946 2025
871 949 5023 5407
1216 687 2530 5116
1201 506 1178 4119
1250 679 2917 1885
137 208 4119 629
1273 269 2917 1178
186 457 3063 667
915 458 2530 667
852 1132 4573 4827
1009 136 2808 1253
23 544 3471 5407
1331 778 2808 580
682 1203 3398 1396
1006 1245 1396 2025
11 217 580 667
1193 1178 5503 1009
791 504 5407 4698
871 636 1269 4104
1423 940 2025 2331
326 94 1225 3471
190 1281 4144 4394
1259 695 3211 4394
871 1100 5088 4573
978 1162 1269 4144
678 225 1991 1225
1423 1200 1396 4144
691 468 4104 2822
1097 492 3774 2331
434 492 5550 4946
90 458 5407 1225
1174 845 2971 4270
366 257 99 1991
66 1140 1009 38
35 771 5088 4394
1396 1039 350 591
1405 854 2567 4827
1209 1305 5116 1991
866 622 4946 2331
106 740 5023 1253
838 680 4104 1991
1319 807 5088 1396
727 1145 1269 4573
793 877 5132 1178
701 596 2971 2025
657 1307 5132 4554
46 750 5503 2822
747 1081 5116 3398
977 552 4119 38
73 535 2822 1178
699 1200 4394 4573
931 689 4119 4144
90 377 720 5503
756 1057 2808 38
17 748 2971 5116
546 552 4698 2822
912 1147 1225 5132
920 544 3471 5407
354 926 2025 3063
1334 109 720 1225
144 1038 5550 2567
146 228 5023 2331
25 850 38 2809
757 215 5407 5503
526 895 4573 591
53 819 4554 4270
908 589 629 99
693 1201 4573 1396
98 1122 2809 2530
388 1003 629 2971
373 240 4554 4119
1439 108 350 1396
29 320 591 629
548 565 5116 3774
269 553 4604 3398
2 780 2025 2822
1353 1081 4573 2808
1232 697 580 1375
259 26 2567 5088
851 145 4394 4270
72 807 2971 5023
1373 322 350 2331
1367 1468 5132 3398
15 322 350 2331
1081 1031 5407 3063
7 1301 1253 2809
219 1002 2025 2808
1316 823 2809 4573
1084 816 629 4394
5 560 38 4104
726 735 3063 5116
382 977 1375 3211
689 863 4827 4698
1415 1123 1269 38
310 652 90 4554
908 1064 2809 1225
1439 366 5023 3774
59 814 4554 2331
213 843 90 5116
560 230 1885 4394
47 715 2808 5116
233 843 5116 90
1371 577 1269 667
356 438 580 4573
743 256 5088 2530
1233 1219 5088 90
261 983 350 629
748 421 3398 2567
917 100 2025 4573
1029 439 580 38
367 405 5503 4119
314 745 4698 4144
932 1152 4827 99
580 1245 5132 591
457 330 3063 3774
332 1274 1991 4394
1398 90 4270 5023
1120 284 2917 5088
560 519 3211 1885
674 1060 591 1009
156 956 1885 2822
787 230 4827 1885
198 897 2025 3774
390 1200 1375 1009
1338 120 2808 5088
472 1117 1991 350
12 973 1269 1375
1399 876 667 4394
243 587 4119 2530
1206 807 2971 5023
272 1212 5088 5407
496 1309 720 1009
672 192 3211 667
475 738 4827 90
261 983 629 350
517 266 4270 1885
1165 900 1009 2567
897 415 90 4119
335 1117 1991 350
395 928 4144 5132
667 977 1375 3211
1390 1437 2971 2808
1438 876 667 4394
303 365 1178 629
831 217 667 580
1349 703 2808 4119
1074 983 350 629
403 1303 1885 3471
738 443 667 1178
1133 443 1178 667
360 854 1396 3063
310 591 4119 3063
180 237 4144 2025
355 897 4827 4119
104 1200 1396 4144
465 875 3211 4144
1241 853 5407 5132
879 1136 3774 1375
262 1087 2808 1991
830 638 1225 4698
1435 597 629 5550
158 923 3398 5023
1114 1176 2809 2808
1287 951 1396 1253
1316 753 2331 4104
1227 141 1396 5116
333 849 3774 5503
710 449 5503 1375
1388 898 4270 580
326 591 3063 4119
626 494 5132 2331
156 622 4946 38
36 1193 4144 4827
359 750 90 1178
383 555 5407 720
813 449 4698 90
372 228 5023 2331
1192 600 4270 3063
923 819 2971 720
304 1281 4394 4144
340 71 667 4104
1393 517 4104 2530
764 485 4119 3398
74 621 5503 2971
990 807 591 2025
738 185 2530 1253
1222 1098 5023 99
547 865 3211 720
1162 449 90 4698
63 250 591 1269
1218 1098 350 4573
45 290 2822 2917
1151 129 5550 4573
1074 905 1009 2808
1229 1200 4144 1396
1364 970 1225 3774
1268 658 1225 90
1272 930 5407 591
520 245 4144 1375
400 743 3211 5116
1111 1039 4554 2971
398 1388 5116 1375
1426 1031 2567 2025
1095 1057 2025 1269
1076 1194 4144 1178
312 28 4573 38
929 1319 720 1885
419 133 38 1991
1286 960 4604 5132
133 410 4604 4119
16 477 591 4946
1404 735 3063 5116
1241 970 99 2808
291 1040 1396 2822
1253 290 2822 2917
925 1048 2567 5132
1357 833 720 2808
763 312 720 38
1131 395 90 5503
614 876 4394 667
844 353 4604 4698
1343 349 3398 3063
844 32 1885 2331
498 1028 5132 2025
995 578 2809 4270
940 173 2567 1253
129 101 4604 1178
1271 257 4554 3398
1062 1011 1178 2971
151 185 1253 2530
121 805 1375 90
517 588 1253 3211
551 1129 1991 2917
1139 652 4946 1225
750 942 1225 1269
334 456 90 38
74 503 5132 1885
900 506 4554 5503
351 85 1269 2808
899 1166 1009 2025
1364 133 1991 38
67 341 4604 667
1164 1348 350 720
136 954 4573 5132
26 697 580 1375
649 1053 4144 3063
1361 213 1253 1269
512 715 2808 5116
561 1081 2808 4573
688 506 3211 3063
323 1134 5407 2808
181 1032 667 2809
165 1251 5116 2025
992 415 4119 90
152 132 4554 4104
694 869 1253 2025
487 457 5550 1375
999 34 3774 4604
1433 557 5023 2530
681 506 4119 1178
1004 675 2530 580
1057 551 2025 4554
1095 256 2567 2822
519 839 629 4144
671 114 591 1253
1006 810 2530 1396
96 1189 2567 2809
33 831 2808 3471
790 1036 4827 2822
650 1081 3398 5116
671 1040 1396 2822
720 1198 1991 1396
1055 957 1253 4827
786 765 5023 4104
422 366 5023 3774
1091 739 2808 4394
1249 144 4573 1991
865 489 2822 4604
810 567 2808 667
479 297 4270 2331
554 485 4119 3398
1253 944 2822 4394
1425 914 720 2917
951 576 4119 2822
108 121 4698 4104
252 877 1225 2530
638 208 4119 629
185 1057 38 2808
1206 856 1375 4946
812 898 580 4270
998 918 5503 2331
1200 539 2530 4698
1036 196 2809 5132
32 250 2917 3774
148 34 4604 3774
743 961 4604 4573
1129 1263 1396 99
88 886 5503 3063
151 156 4104 629
922 745 4946 720
1229 384 3063 629
429 515 4119 591
684 939 2331 99
1353 374 4946 3774
341 707 2331 2917
1080 775 1885 5407
83 464 2917 3211
297 693 4104 2567
762 861 90 1396
976 1203 3398 1396
1292 109 1225 720
822 815 580 5023
693 1120 4144 1885
762 1299 5132 2822
667 924 2809 4698
262 1439 4394 1225
1237 944 4394 4554
40 465 2025 4104
919 903 350 2808
760 565 3774 5116
505 272 5132 1396
895 1015 4604 2971
507 361 4144 5407
121 401 5132 5116
1081 387 4604 5023
911 374 3774 4946
1410 340 4573 720
1084 1098 5023 99
29 510 4698 2025
661 492 3774 2331
1166 576 4119 2822
493 1082 2809 2917
1000 973 591 1396
993 1219 90 5088
634 489 2822 3774
1417 72 1178 3774
1388 1276 4270 38
1032 1017 5503 5088
670 417 5503 4104
1154 942 1225 1269
870 355 99 720
1127 866 591 2331
656 1130 1009 2822
185 1029 3774 2971
481 449 5503 1375
1088 358 350 5023
802 628 2971 4827
458 92 4827 4394
802 800 2822 4270
335 341 3471 99
229 746 5407 2331
1253 90 1253 2822
680 655 4394 1269
793 1017 5503 5088
321 520 4104 90
1281 738 90 4827
322 40 2530 2917
834 536 1178 5088
487 196 5023 1885
750 594 1253 4698
844 457 667 3063
241 1087 2808 1991
873 114 2822 591
989 432 4104 99
1326 522 4946 2917
1080 892 99 3063
355 535 2822 1178
411 481 4698 591
586 108 350 4827
364 355 99 720
517 597 3211 5407
475 671 580 3063
1238 385 1269 4604
709 736 3211 38
515 1348 720 350
880 132 629 4554
12 162 1009 4827
283 891 2809 5503
454 957 4827 1253
1328 266 5550 1991
232 1110 4104 1396
275 1089 1009 667
1142 624 2971 99
506 704 4144 3398
472 899 2809 99
49 914 2917 720
390 732 4604 1396
121 794 1269 580
76 97 2025 38
742 1322 2971 591
1173 416 2808 3774
902 606 3211 4270
1353 1058 1178 38
519 571 2822 3211
702 800 3063 2331
476 928 5132 4144
537 861 90 1396
56 493 4554 2808
629 576 4119 2822
1401 652 5116 2917
1169 544 5407 3471
450 787 2530 4827
905 922 5116 4119
890 733 2567 5116
1244 1209 1885 1225
1105 802 3471 5088
202 1058 99 5132
259 1097 1178 720
760 931 99 1178
721 1110 4827 5550
322 1166 1009 2025
772 388 4698 3774
109 1052 667 1396
1000 766 4946 5088
804 489 2822 4604
150 587 4119 2530
417 331 3471 4573
373 652 4946 5023
253 175 1396 4394
362 698 4270 629
1277 967 2331 4573
415 685 3398 4573
1356 1186 4827 1991
183 1018 1269 5503
172 1005 1269 5132
1009 768 4554 5023
1117 863 4144 2822
237 1251 5116 2025
1369 536 1178 5088
4 1298 1991 5023
1272 551 4946 2822
1141 578 2809 4270
799 1036 2530 5407
1350 956 1885 2822
96 953 5550 2917
544 661 4119 2331
921 830 1269 1009
1428 175 1396 4394
884 611 3398 2025
1234 530 5023 3211
191 695 4394 3211
1212 263 4604 629
366 973 591 1396
770 837 4827 3063
417 1123 38 1269
111 592 1269 3211
1187 199 2822 3063
1309 1153 5550 4394
724 750 90 1178
997 648 2567 667
1051 1016 4573 3063
466 476 5503 4946
1355 173 1253 2567
370 886 5503 3063
830 695 4394 2530
1083 1311 4144 5116
698 900 1009 2567
792 550 1178 4827
163 715 2808 5116
1363 416 3774 2808
206 299 3211 580
588 120 5088 2808
770 382 1009 1885
1424 1097 1178 720
891 1470 2971 5088
709 743 3211 5116
1293 85 2808 1269
684 221 4144 1225
517 382 1885 1009
440 1098 4573 350
519 526 1253 4104
1107 720 1885 2530
438 48 2025 5503
294 263 4604 629
1057 707 591 4270
326 983 350 4119
51 392 90 2971
608 1295 720 2331
791 802 3471 5088
26 907 2917 3471
282 1081 4573 2808
1097 1353 1375 4827
1396 228 2331 5023
472 623 2822 3471
426 1089 667 1009
624 1274 4394 1991
548 1071 5550 5023
1156 830 38 2822
379 1042 1178 1225
405 532 3774 5088
687 336 2822 4554
216 1178 1009 5503
173 697 1375 580
645 977 38 5132
470 771 4394 5088
407 577 1269 667
107 532 2917 4698
1001 996 3063 38
23 1035 4270 5407
671 648 4946 1269
788 1100 2809 3471
559 517 4554 99
479 1040 2822 1396
756 839 4144 629
502 520 4104 90
1183 366 3774 5023
631 869 2025 1253
305 396 2331 2809
1089 1253 5116 99
1250 248 1225 99
548 905 1009 2808
1090 1134 5407 2808
71 838 99 1253
239 26 2567 5088
613 405 5023 1009
356 334 350 4270
859 935 4394 4104
1164 1117 1991 350
814 876 720 2530
496 578 3471 580
1044 1056 1178 4573
566 733 2331 580
509 132 5550 38
1395 1187 1225 2331
1419 1036 4827 2822
640 819 720 2971
1057 1355 2971 3063
893 552 38 4119
1099 1215 5116 5550
1178 1036 4827 2822
1168 744 4604 350
228 1016 3063 4573
482 966 1885 2025
39 918 3063 5550
273 153 4144 4573
24 510 4698 2025
1289 94 1225 3471
541 1194 4144 1178
628 263 629 4604
104 1155 5407 1269
1328 1036 5407 1396
1048 1048 2567 5132
1276 1366 1885 1375
1365 230 2530 2567
244 576 2822 4119
1149 240 4554 4119
117 1122 350 2822
887 1040 1009 629
177 1270 350 3398
367 910 2917 1225
387 108 1396 350
1024 805 591 1375
93 85 1269 2808
855 700 5023 5088
387 642 2822 1225
1418 255 4573 1225
14 1040 1396 2822
368 1305 1991 5116
364 1129 5132 720
847 1161 38 4827
241 1058 38 1178
900 145 4270 4394
172 93 2917 3063
1418 807 5023 2971
231 1200 1009 1375
1331 1038 2567 5550
167 954 1253 1991
1164 489 4604 2822
160 1034 2917 5407
791 26 2567 5088
154 481 99 4698
1016 334 350 4270
1291 867 90 3398
815 1017 5503 5088
952 146 5503 38
380 915 1269 3471
118 112 3063 2808
413 769 591 5503
455 740 1375 4104
421 1308 4144 5023
552 1193 4827 4144
1233 285 2530 3774
482 1040 1009 629
1270 210 90 5407
134 900 2567 1009
341 627 4104 720
172 254 3471 4144
1211 1049 2917 38
818 169 4698 580
796 658 90 1225
298 290 2809 2971
1004 608 1225 667
807 800 5088 720
1191 729 4946 4270
694 920 38 1253
1380 374 4604 591
112 131 4104 4946
1324 108 1396 350
702 810 1396 2530
1370 537 2331 90
100 185 5407 5550
1104 652 90 4554
343 579 1009 2971
94 456 90 38
661 591 4604 5116
81 1468 3398 5132
93 1204 3398 2971
1417 476 5503 4946
1362 861 90 1396
150 1002 2808 2025
489 1094 4144 4604
666 535 1178 2822
1170 1511 3471 5116
1154 471 1178 4394
462 26 5088 2567
1199 462 5503 4698
220 922 4119 5116
2 700 5088 5023
683 608 5088 629
1288 513 1178 2567
1007 701 1178 1009
1152 1053 4144 3063
1001 746 4698 2567
574 814 4946 4394
518 1167 1991 1269
1169 232 591 3398
1261 376 629 2917
1263 951 1396 1253
506 1051 5550 5088
226 377 667 591
1234 396 2809 2331
946 973 591 1396
507 943 591 4827
953 196 591 2917
1343 823 4573 2809
592 1194 4144 1178
177 122 4946 3211
251 1126 38 350
719 1038 5550 2567
752 133 1991 38
1016 1021 38 1885
327 443 3774 4104
431 627 4104 720
406 263 720 1991
356 675 580 2530
116 571 3211 2822
531 1468 5132 3398
1228 442 2822 667
242 510 2025 4698
1164 192 5116 350
278 1087 2808 1991
503 652 5116 2917
717 1040 2822 1396
844 372 5550 90
519 3774 2530
1025 2567 667
651 4270 2530
532 38 5503
490 591 5550
776 5407 4104
432 2809 2530
309 1375 1885
169 1225 5023
134 5503 1991
