200 8000 5000
115 3878 4164
1348 2021 596
1177 5571 3938
942 2478 4968
219 4130 2792
661 2141 4952
953 2807 4406
1177 1627 3208
1391 5208 3250
1425 1076 3797
633 3580 4187
1033 2968 4660
1223 1094 5003
635 1853 3250
938 3908 2932
168 269 1697
525 1542 336
1067 1853 3481
453 334 343
705 2428 1745
809 4952 1076
820 4187 1274
918 768 4053
272 5671 289
983 1065 2064
785 5234 269
171 5366 3295
1184 1830 3173
84 4102 3295
851 1076 4304
397 4098 2661
405 17 2215
400 4741 1104
375 318 5669
1143 5116 946
1356 1898 5671
235 3522 3386
1357 5097 1801
397 4762 3751
1113 768 3223
867 1853 304
164 2807 2021
37 1414 3437
13 1414 4102
728 5048 4522
112 4420 3457
1340 4103 5366
233 4660 5034
1123 8 4420
1199 5129 2428
1167 4482 3438
395 5003 5034
1144 1908 5571
1324 4660 2834
1209 3438 2809
213 3908 3890
689 5516 4409
1113 5056 5032
1229 1824 3457
1122 3282 287
1258 864 3377
850 768 1627
177 4968 5343
822 3580 4522
536 5568 2438
79 5233 2474
1063 1745 180
458 304 5610
1062 3574 3250
520 4952 4420
1129 4103 269
1004 176 1908
309 2474 3908
265 3823 5048
885 4420 5164
1331 3797 1409
273 2428 3797
237 2067 3580
271 2486 4102
1115 4098 2366
1140 2769 1274
576 2968 1339
757 2366 2926
1022 3574 817
339 2627 4875
230 3999 5106
376 5056 2368
613 2807 2907
756 3497 2182
303 5349 318
1263 3580 4875
1054 1898 5331
110 814 5097
139 4762 4522
1293 791 3574
485 3619 2067
729 5366 2807
1152 3223 3999
684 3377 1908
795 3497 2343
1198 2438 791
1166 3457 3250
954 5003 864
990 1274 3208
960 2070 5331
699 5669 180
507 5056 3878
1364 1908 573
515 2795 5652
74 752 4733
308 2795 2769
534 2428 814
144 1580 4741
1206 5164 3614
294 3754 1540
629 752 425
872 3619 4267
1399 1065 4164
1256 850 293
1199 3377 2841
90 4968 5671
633 5568 3754
746 1740 3619
667 2795 2769
279 17 318
875 1437 1542
1244 645 3999
931 5034 4053
832 5671 3908
321 1752 2308
64 2792 1414
1259 3614 3990
626 1019 817
429 3457 1580
348 2792 5116
1087 1908 1580
464 4267 2769
427 5048 2308
772 3438 1019
575 2807 5003
873 2215 5041
693 741 1540
1191 5075 1830
180 4103 2627
401 2963 2486
1360 4130 5106
256 3208 5610
555 4988 1149
1327 5610 1752
335 17 1853
1429 2679 4102
1 5671 4482
363 5234 1853
1208 1437 2182
997 2343 5097
1237 1235 4166
928 5106 304
1254 2064 946
606 2308 1745
1385 1580 791
1046 287 5116
397 573 4051
496 596 987
268 5097 5041
616 946 3481
1409 1752 3208
384 2340 1745
459 5056 4187
234 5032 1065
1380 3173 334
516 2067 3295
83 3003 3990
518 3823 3295
260 2932 5003
802 752 850
976 3754 180
702 4522 4304
365 1801 3908
264 5106 2679
413 791 318
765 4164 287
123 5032 3223
1114 707 1542
1221 3051 5605
83 741 4406
265 2368 1235
1309 1540 729
1135 2809 954
1124 596 3282
443 2926 4406
93 5614 2182
1377 336 4051
116 4733 5129
1381 5349 2021
738 3497 3938
371 2064 3250
248 1019 5208
626 4164 596
396 180 4103
1361 951 1752
325 2474 180
685 2067 1274
1211 425 3823
599 5568 4164
549 1409 1540
423 2926 2834
941 752 5671
54 5097 1339
878 356 3497
799 3173 2963
101 4968 817
861 864 5349
452 2968 3457
1299 8 729
303 5516 987
428 2105 2070
371 180 4482
2 5526 3894
327 3574 2064
1030 560 3173
859 707 1801
163 3797 1824
1248 3908 2021
165 817 289
920 1274 4187
1371 4170 3481
450 3797 5526
1157 5349 2792
1237 1019 4170
1087 5605 4170
628 4261 4409
1371 3754 5097
1119 4733 2340
1213 1339 287
428 4988 2067
1010 4988 3364
117 2932 2963
260 3574 2343
53 4952 563
117 4988 954
1381 529 1065
808 814 356
829 1065 4988
328 5652 1019
475 2792 2315
6 1853 1625
789 3481 1274
317 3364 864
1342 318 2064
1313 3457 4988
1259 529 2105
472 4584 5048
299 2145 4482
805 269 3275
459 5048 2343
308 2926 752
28 2968 1274
69 1627 4660
149 5034 3364
65 4051 2145
903 560 3999
156 2070 5106
635 5032 5669
451 3208 293
691 3253 2578
470 3295 951
798 3580 5568
1410 573 752
69 425 2182
892 1065 1853
990 2769 3878
302 336 2795
1078 2795 412
1267 1697 318
1197 1540 4968
1087 814 741
1071 2834 5056
371 3223 2021
615 1149 412
266 3754 5610
637 4164 289
1419 293 3522
76 3797 5129
1227 2661 1535
1359 4733 1853
929 3364 5526
119 1853 5106
395 3173 5366
132 2315 2578
1303 3330 3555
709 1414 3555
821 4968 1542
227 850 4733
874 3282 3003
206 5129 4584
481 3555 336
601 1409 4130
1238 3497 5331
920 563 2340
1158 3555 2141
1275 2315 4170
821 176 5234
1284 3275 954
1117 946 2679
1204 1740 4053
1430 2021 560
1316 2679 1409
364 1908 1540
513 17 3051
683 2627 2981
1268 4968 2145
24 1740 1542
1122 2769 2661
191 1535 3555
154 4522 5526
546 2064 2907
1113 4482 343
277 5526 2769
1314 318 4409
1348 5669 5234
372 4762 3295
150 2064 2679
192 3438 3614
597 954 768
673 3751 1801
496 5234 1801
677 4409 4762
248 2841 4164
63 4406 5129
1300 2792 814
539 3364 4053
369 2792 4053
170 269 4660
875 2486 2141
1420 318 2907
348 2438 2627
1025 4968 5652
1145 3878 3908
1209 5331 725
1069 2343 1149
40 287 4401
281 3173 2368
323 4261 2145
1422 269 5048
1245 1752 2182
490 2182 596
1156 1235 987
541 5003 2968
1012 2769 1824
619 4762 1801
1228 4741 1752
1273 791 2661
776 1627 8
629 318 1824
602 2627 5041
362 176 1542
126 3481 2366
1092 864 4130
675 1339 2841
1408 529 334
488 3481 5041
602 529 2807
780 4988 3223
914 987 5097
569 5605 560
1035 2067 176
1094 5614 4187
459 3364 5669
148 3522 1149
1369 1853 4401
743 2366 3208
1320 5075 2926
116 3823 5032
591 529 4164
1031 817 5034
1113 1740 3878
17 3003 3522
1393 2841 1540
408 2070 425
569 4482 573
1183 645 5003
600 3438 1745
1403 5116 817
1362 2428 2907
1106 987 4102
1237 1065 954
422 1853 1540
226 3386 2428
302 5041 725
941 5041 2145
927 2907 4409
494 1745 2343
243 1409 2963
954 3173 4988
535 4304 1740
993 725 3438
485 3330 5366
1289 2578 3438
1113 3610 3619
1416 3173 3386
559 725 1580
727 2907 2141
230 2486 5116
498 1752 336
936 3250 4409
753 1697 1414
1189 5526 791
693 5034 4130
532 2661 3908
1112 1627 5366
124 5032 2070
1374 3894 3751
1270 1830 573
1217 3438 3295
752 2981 791
1366 3173 4988
1160 2308 3208
557 5669 1844
1223 4733 5516
579 1076 4304
878 1542 4482
41 5041 1868
0 5366 3580
1000 752 1580
986 2021 3555
493 2438 1898
516 1019 5032
1411 1542 1437
20 5331 1697
336 4482 946
767 2141 180
560 2797 4522
187 3614 563
1190 791 17
1187 1019 645
1115 3223 3330
158 2215 1745
817 3555 5568
907 2064 1274
702 17 3295
4 3386 3574
249 5526 3282
1242 3330 5610
1374 4164 2679
294 3938 4409
322 8 3580
1256 2428 3051
1120 1094 2981
729 343 987
920 318 4409
1090 5614 3457
420 951 707
391 1437 3580
749 5048 5097
924 1437 412
592 1830 1094
1301 987 1898
815 1580 4166
418 946 5614
2 1540 2428
1086 2627 5003
245 4261 2368
793 1627 814
1348 1065 4304
1405 4051 2145
967 1540 3275
766 3610 1853
1088 2215 2795
1181 5568 5343
514 5032 850
1100 5164 3754
1376 5610 741
279 2841 5164
235 1830 2963
1178 5048 4187
394 1019 1437
1085 5003 2963
160 4170 2067
1342 2926 2368
288 4098 3250
1260 5331 2315
1196 4660 5671
1381 3386 5526
195 4522 850
413 752 596
159 1149 791
672 2340 3295
704 2834 3282
478 2340 1824
638 4166 1625
458 3574 1339
214 293 2795
121 1625 529
263 3208 5208
143 3377 563
289 2907 2932
80 180 5075
1370 5208 4741
1353 5671 2963
1034 1801 5669
104 1571 3003
1198 3938 1414
1001 4130 304
702 2105 3295
717 4164 3003
879 4952 4103
831 5614 356
762 2070 2968
547 2578 817
141 5349 2474
117 4304 2932
1316 791 5164
749 5671 1801
828 1339 2070
653 4420 951
766 1104 8
1331 5669 3823
657 2478 4401
1127 3173 1540
980 2679 5234
1051 741 5034
777 4164 2141
1430 2308 3173
289 5568 5034
1387 269 2438
916 1019 3481
858 5669 1740
860 4988 2968
1144 2474 3275
1100 4762 269
244 5034 304
502 4420 5041
752 2474 287
1176 2308 4875
1164 4522 4261
1178 4187 4875
656 3797 5003
302 3823 289
1006 2981 2067
51 1019 4482
586 4952 814
1160 529 2070
210 5605 5568
53 3574 2067
1260 5003 2145
294 5041 4164
673 596 1853
847 1274 1830
1346 4733 3223
545 3386 3208
480 3295 5048
1020 5516 304
1244 2578 3522
1272 343 2661
1135 412 4762
654 5571 2661
873 343 5526
827 2627 987
63 2182 2809
1165 4952 5041
658 1844 1149
354 5331 2145
626 4102 3908
660 5034 3619
320 768 725
515 3522 3437
982 5571 2981
1065 4170 4164
811 4660 343
1226 1076 3173
920 318 2141
223 287 5003
169 4304 1414
967 1908 5571
1358 3878 814
780 1580 2343
1222 1740 3555
349 4762 3437
321 4952 2064
1172 3574 1076
310 5097 3250
1096 1437 3223
102 946 2064
140 3797 1908
915 4660 4166
554 1697 5164
1280 5056 4053
829 5610 2807
30 3908 1745
384 791 1844
50 5208 1580
1126 3386 3823
1214 425 563
685 741 729
198 2907 1274
203 336 951
959 2315 2932
567 356 5032
221 1094 3610
348 5349 3823
1119 4166 2340
62 1580 3574
535 954 3990
1013 3438 645
1021 5048 318
351 17 3282
1351 1535 725
794 1745 4420
342 5048 1740
444 3894 1844
705 2145 768
1435 1149 1853
593 2021 3051
1033 4420 1149
273 8 4988
283 1908 573
434 180 4409
310 4130 2340
868 2907 4053
443 356 293
859 864 2182
599 1627 4660
788 3208 2343
1074 573 2308
830 560 343
1437 5652 987
92 4102 2215
762 3208 1824
1005 4304 2834
914 1868 2141
839 3330 2067
330 596 289
889 2792 5366
173 4968 5032
505 5208 4522
28 4102 293
405 5652 3282
1419 3823 3522
984 5034 3051
754 2679 3208
1302 814 2981
68 2795 1094
185 3275 3908
548 2809 2486
752 2932 2308
814 5669 2907
1272 3497 2064
736 2981 4952
1085 3208 1908
179 1409 4660
1342 4741 3754
856 4584 1625
762 2308 1076
279 3386 1571
482 4401 2070
633 1830 2308
473 4164 2064
352 3890 2769
774 2841 5605
1306 4406 2145
1293 412 768
262 4482 2145
1168 4584 1437
708 3377 4164
367 5331 2841
523 3751 4875
1203 5097 3574
1246 334 3614
631 269 4166
215 3364 5571
623 3051 2145
407 3751 1414
946 1104 850
1113 3003 318
1074 5041 2064
396 2315 3751
1205 5349 1409
326 3330 1437
1247 336 4170
606 2141 3878
149 412 864
964 2797 1580
1026 4584 3610
1097 563 1339
145 752 2182
1276 2834 563
674 3574 3173
381 2968 4733
493 2474 2807
216 1540 336
857 951 1580
829 1235 3797
265 5234 2070
335 180 356
179 318 5034
165 3377 4406
687 4130 5129
197 4482 4762
1253 1540 3999
1352 8 1908
963 563 645
327 2769 560
107 5568 5234
992 8 3173
1344 412 2661
541 425 3364
547 3908 2478
999 5106 1844
657 2679 3580
767 946 5234
495 5526 5056
1048 1339 4170
764 1339 3438
287 864 1094
969 3614 3364
1260 2215 4584
996 850 1625
723 1625 864
822 1274 2932
218 412 1076
567 5116 3481
1160 4103 946
1384 5106 1104
1378 3223 1094
37 2769 4988
165 3797 4304
486 4170 791
375 4102 4053
1086 3890 4522
992 2834 5614
133 4187 5129
657 5671 4952
10 4409 3938
925 1898 2809
72 2141 3990
237 4164 3751
391 2182 4988
827 954 2145
1231 1542 1898
692 3275 2428
1418 3377 5366
896 850 1853
46 2932 2981
1201 2661 1830
199 4051 1580
761 318 2070
1396 5234 5671
92 1571 2661
451 1898 343
543 4733 4420
331 2661 5614
382 269 2368
416 3481 946
378 4102 3555
1389 293 2368
480 4762 3610
824 2315 3275
26 176 5366
1086 5041 4988
642 3908 5652
1384 645 1571
180 3457 563
695 791 2968
1373 2769 1094
257 5614 2145
45 1094 5097
1230 5032 1697
1066 752 1853
254 5164 4741
279 4053 336
139 5164 3250
1124 5048 1409
1379 1830 3908
693 2215 4420
269 3823 8
176 3295 3364
1305 4406 2968
604 752 3614
917 4130 3990
1383 1853 5233
850 1580 4164
1216 1339 5075
1169 5097 5041
1125 5208 2792
22 1580 2834
434 5568 3457
88 4401 1697
1122 791 4102
680 3890 1065
1162 5075 3555
201 2368 2478
621 2968 3295
1163 1824 5003
826 5116 5669
1239 3481 2067
964 3610 3253
45 4733 1801
1154 1908 4261
652 3522 3990
617 412 1853
946 2067 814
337 4102 293
43 1830 1580
1059 3555 1627
1326 814 2215
986 2963 269
1399 4098 5526
1375 3275 5652
1005 176 287
24 180 3754
999 5568 1824
588 3282 529
1320 5526 5032
1227 850 596
124 864 5669
529 4051 2932
124 5003 954
182 5605 529
512 5568 3497
227 4952 3580
489 1414 4660
1243 1149 334
358 2661 2926
311 1076 3619
615 1824 4164
686 287 4051
304 2438 3908
698 3438 2141
143 1409 2308
731 4952 1830
1382 412 304
292 336 3481
548 3481 3275
627 4762 954
274 5032 3522
561 2578 5610
906 5331 707
85 4170 304
528 176 5041
361 1019 3797
1048 2340 1908
710 5610 2064
1246 2145 4733
1096 2182 4875
49 318 3555
852 3999 304
1283 3364 4187
1338 5164 1844
1072 4875 8
1125 4875 2308
155 987 4170
1275 2368 3223
225 3250 1437
1299 4103 3890
616 1274 2795
103 864 2841
446 5614 4098
381 768 3275
351 5097 2067
754 752 3437
627 3522 5605
1223 4660 2340
82 1898 1535
506 4103 707
368 4420 4482
1128 17 1625
467 3223 1824
732 2981 725
311 2478 1019
1172 573 2474
669 5233 3990
1290 3253 1697
865 2308 2926
256 2105 4741
816 3438 2486
897 5034 4401
1351 1830 4406
582 3386 2064
1368 5034 5116
334 4261 2792
44 343 3438
653 864 4406
302 3253 596
655 729 4952
1190 2968 2428
647 573 3481
558 560 752
1141 17 752
941 3497 5610
1275 1571 3250
1319 5106 2578
405 3751 4261
707 2795 1274
1234 4098 3990
1366 412 2834
459 4051 3797
1238 1414 3797
857 3555 5568
1300 287 334
454 707 741
1025 1627 2981
712 5003 1540
1192 2907 5003
31 3751 2105
676 4420 814
128 4875 2907
452 1149 729
116 4522 1076
946 180 1540
756 529 2182
1158 1697 3295
243 336 5516
141 3751 1697
1099 1627 5610
355 287 2064
666 289 4875
855 1414 2797
170 1065 2834
934 2795 3580
1338 2841 5614
1089 3223 5041
67 3754 2841
1428 1908 2769
119 3878 1409
1439 5671 5669
1122 336 850
810 3223 4522
175 2769 3823
202 2834 2182
624 5075 5614
198 5208 4267
207 768 4420
850 3754 3894
568 2963 1409
832 1745 2340
622 1414 2343
66 645 4053
1056 287 5129
700 2809 17
73 3330 5106
1243 3223 1409
1047 4053 1745
1042 2981 1697
1240 1540 3275
1301 4762 707
140 4420 4130
1303 287 2627
941 3223 2792
921 2182 4267
481 5116 2105
960 287 1094
566 5614 817
808 5075 318
232 180 2308
143 1414 1844
668 1437 2070
1361 573 3051
25 5041 563
1154 2368 817
632 4406 2795
395 3295 3522
512 2792 269
1064 2679 1104
147 2486 645
1083 1824 2795
254 4130 741
1164 3894 1697
997 2067 3522
427 2368 3610
409 318 1868
761 2907 5116
1286 3282 4261
279 987 4406
1407 4098 2981
22 5129 5669
304 4166 3208
953 2064 2926
265 2428 1627
493 4741 1752
1247 3386 5671
1311 2486 2968
79 1339 1104
1124 3610 2438
806 5234 4051
543 5526 5164
605 3377 573
93 563 573
240 2366 3364
1072 3223 1571
863 287 1625
118 5516 1740
543 1274 1801
1211 3295 8
50 5032 5164
215 2981 3614
1094 5652 176
61 3208 2021
1032 752 2145
813 2366 1437
1014 343 729
604 2308 1414
345 1104 304
83 2926 1149
1280 4660 3173
1281 2315 2182
1164 729 293
1360 987 946
1255 4267 850
1114 1697 2215
1432 180 729
318 4102 1868
525 1868 287
820 2141 3754
630 356 5571
634 1149 17
63 4051 3574
706 2308 2182
1216 4988 334
265 176 2932
623 817 269
1328 5614 2981
1186 1853 752
613 5652 2679
692 817 1580
32 4098 8
161 356 2478
605 4102 17
115 1409 573
906 2968 2578
1039 3295 573
1273 289 5075
900 2795 3295
138 4741 2926
381 1414 269
158 954 3275
366 741 2679
986 4053 8
114 4401 814
444 4420 2679
83 4733 3051
463 5614 3878
462 4584 1542
351 3754 2067
1076 3497 3003
261 5003 1540
1290 768 1149
1348 814 3282
1011 1830 2067
1369 3580 814
1118 2792 5164
881 1542 5003
419 864 1868
918 5034 2340
112 4187 336
1316 2070 356
242 3522 5614
1372 946 3610
991 725 3990
654 4875 5605
1011 946 1697
350 3003 3754
1383 3754 3555
564 1745 334
911 269 3223
1236 2486 4261
257 412 2797
966 4098 5610
284 4170 3894
821 2145 5075
270 3823 5034
1338 563 412
295 814 2428
484 573 2366
560 2769 5568
415 3250 2315
55 850 5129
898 560 5343
1412 5208 1625
1041 2661 3003
1025 2963 1844
1042 3619 1274
535 3275 3522
1234 707 5671
1178 3754 3250
479 4988 2340
197 2981 5610
702 3751 5032
232 3330 4741
1217 1868 3754
1432 5003 3364
192 1580 4267
856 269 3614
487 343 5034
834 2968 752
55 5349 289
826 814 2797
142 17 951
535 3754 3295
851 3364 5034
342 5234 3751
719 1571 5048
312 2428 1542
984 5048 4482
83 4102 3497
1177 2795 4733
105 729 269
1116 2926 1019
915 1339 5048
659 5164 560
1389 2926 5234
1122 3938 1274
1028 5056 3457
1387 5614 3003
425 3555 1414
1015 1274 2021
628 4267 5003
774 2308 2809
587 3890 3275
427 1019 5614
1255 729 4952
183 5003 3386
28 3330 954
461 645 3295
275 4102 2486
304 356 729
602 5075 4584
556 2797 741
52 1844 5233
1193 2981 1853
383 1824 2807
972 2679 1094
542 2474 3208
973 3614 4733
370 1414 741
128 3173 2145
1295 5003 987
1225 4102 2428
906 768 1437
997 2438 5614
973 269 987
527 3437 3614
781 4166 5571
11 4261 4051
534 3330 1801
277 707 4409
1 3295 1697
205 1149 2679
352 2907 2834
773 3574 3908
329 1409 4482
530 1580 2438
1176 951 1801
855 3295 3610
28 1094 5669
412 2926 1535
741 1409 5208
51 1898 3457
336 2182 2308
210 3610 2428
481 3614 3173
349 3751 5614
530 3457 2932
1438 3253 1339
1422 5526 1868
470 5331 3614
276 2438 4164
441 4166 5208
1004 1540 2578
1049 334 2105
131 725 560
793 5568 2661
424 356 4261
1375 4261 2067
520 269 2963
1273 3580 5671
1033 4267 3364
1239 1409 3457
402 2343 5652
440 5032 5129
560 3223 729
963 2478 5048
610 1697 1019
677 5652 5233
452 1235 289
1403 4103 563
934 5003 5610
1227 2070 4401
764 3173 645
10 3457 2308
359 356 2797
852 2834 768
398 645 5516
839 741 2981
605 645 4053
1118 343 2366
1281 2807 4130
1242 1908 5349
130 5516 5526
134 1801 707
734 2963 1540
750 2795 951
847 1076 954
1321 3275 334
796 4409 729
1104 1571 1697
509 3364 5343
46 3797 2478
953 1535 5652
752 8 4164
1197 4187 3208
95 2679 2486
905 3364 4187
174 3282 1274
1203 1571 4187
253 2478 4304
38 4103 1844
1366 1149 2366
1272 1571 2661
391 269 3457
173 3497 5097
850 2981 3908
394 3574 4522
642 1627 304
737 3614 2067
101 4406 4988
1036 287 4102
376 645 4875
930 304 5041
1262 4051 752
1378 1740 3275
443 2308 1853
647 2968 5075
1014 1235 1535
241 3250 5516
437 1580 2795
1265 1104 3522
99 5048 1235
1433 2486 4261
460 645 2968
556 180 2182
295 596 5331
956 987 1824
563 946 1149
732 3377 645
1226 3364 4098
858 645 3223
979 1104 3282
1386 4304 1535
601 3051 1844
325 864 2105
733 3497 4952
1235 2627 791
529 1625 3437
569 3797 3990
781 8 5516
1265 4053 8
1363 180 3173
11 3003 5571
1146 2070 946
16 3457 4522
1007 287 3751
241 725 4409
862 4098 5349
1260 1571 2438
110 3823 4406
727 2308 4401
1370 5075 4187
696 5669 5331
140 3580 2366
1216 3497 596
546 180 2578
921 293 5233
417 5041 2182
1166 4420 1868
763 2478 304
692 3619 287
1427 1745 4952
1323 5116 1745
71 560 5233
1023 2182 4051
313 334 1801
1426 4164 3751
1279 4741 5116
144 3282 3253
159 768 425
409 4762 3754
719 5669 1697
1014 3457 5605
1175 4164 3377
654 850 3208
1035 2474 5032
445 3990 3751
181 5343 1580
1361 5331 180
670 4103 1908
1225 2907 176
746 4170 3580
731 2907 3890
180 4130 1908
802 2474 1801
805 2366 1065
736 2963 3999
1259 4762 1094
1353 791 741
744 1437 4875
66 3377 5343
1325 3894 2215
316 1571 1235
987 2963 2105
400 2368 2769
1146 1409 3823
403 3797 269
1037 1571 1542
7 5671 17
209 8 4164
106 4741 3377
235 1853 1580
1316 5652 3275
1354 2834 4051
1397 3522 4053
659 4170 741
433 1580 289
651 289 5003
311 3223 864
390 3878 5003
247 269 1437
979 318 4164
195 1627 5349
322 2145 817
1286 1697 850
1008 5571 1149
690 412 1745
1213 4170 596
84 5366 3614
347 1898 4102
594 3797 2343
5 4420 1149
200 2932 3823
395 289 4102
113 2145 2141
1121 5614 3275
1287 4952 2578
1039 3614 2661
240 289 850
108 4968 293
1036 3990 529
602 3522 5129
593 1339 3051
101 1908 3878
391 5343 1542
247 3173 573
1297 5032 3497
611 176 1409
1001 864 1801
583 4875 3522
945 1339 2795
263 954 5129
212 2627 5366
903 1409 4098
409 1853 5366
1208 1094 4164
933 1625 3751
1332 2070 2315
993 1339 2795
1087 5669 3377
464 2343 707
599 5605 3497
811 3990 1076
274 5366 2627
555 1898 864
323 4401 768
1128 4660 752
1020 3938 5106
445 343 5041
1374 5234 4482
365 3754 5571
203 4660 4409
797 3751 289
562 2315 3173
131 1898 2141
1308 2809 3364
1127 334 2105
919 3990 2438
301 176 1830
60 2797 2679
1218 2968 3999
202 3253 425
856 1535 2343
418 2368 5075
548 5208 5234
288 1625 5041
238 5056 3457
859 2021 529
340 3754 1540
369 1625 3797
594 5614 3580
1351 560 4482
230 791 3619
1178 1094 2578
1206 4762 1274
869 1625 8
233 1625 2343
555 2343 2308
1159 1542 2792
1052 2105 5034
1351 596 356
982 336 356
148 3377 318
830 4051 4741
838 954 1149
175 2478 1844
22 3497 5669
1378 3938 2792
841 5343 176
153 5343 560
686 729 596
652 1571 2067
251 529 425
85 1908 5366
699 2182 3619
1074 3173 3208
58 3999 343
641 596 741
803 176 425
884 987 5048
996 2021 741
295 1076 1908
4 4952 3438
480 2578 1745
1078 4164 5003
380 336 2438
312 3253 3497
1363 1339 2679
951 3890 2343
492 1437 176
782 725 1740
164 4660 1104
1188 1627 3890
994 725 1104
412 725 596
280 3481 1065
645 1868 1740
1275 1019 4102
922 5048 2428
45 2428 3295
363 5116 3208
868 3938 3908
900 1094 1571
453 180 3878
926 2478 2809
264 3253 304
855 343 1625
3 3377 3580
847 3797 1274
1438 4164 3253
1092 1540 3223
806 573 2809
746 2021 5075
790 768 741
104 1801 951
1080 4660 2105
961 3223 3751
188 4098 3364
1436 1745 4103
1336 1414 3890
252 3457 5526
278 3999 2661
266 4409 2105
1148 4166 5129
1166 2792 17
476 5331 3295
798 1274 5526
1337 4401 1149
361 293 1801
232 3999 5097
867 1104 4482
1062 3051 2807
500 1627 4482
1139 2315 563
679 5233 5669
1358 2932 5568
434 5526 5034
200 3999 1868
533 4875 5041
968 4304 2932
1248 3386 5116
1024 2841 3481
976 3823 5331
409 1094 2340
1425 5048 3823
1250 1571 1801
834 5610 645
1268 817 3908
1042 334 5366
154 4053 4170
1378 3878 2428
520 1580 3797
608 3386 529
470 4522 3497
1380 4406 287
1114 1824 725
402 3438 529
1356 2070 707
864 1898 1571
856 4166 2963
654 1627 1571
1046 3990 1104
214 1019 752
684 5041 3275
497 1853 2308
171 791 2809
573 3282 2438
489 729 1853
1225 5234 707
513 3990 814
254 563 2578
79 2932 1274
1066 4406 3580
91 3457 4166
1054 2478 2315
1080 3999 4584
348 2021 5343
527 2981 2963
606 946 3364
109 3437 864
839 1824 5526
1400 2021 1076
107 2366 1752
60 1414 2428
961 5652 4762
288 2907 5129
34 2907 1076
1329 3878 4102
940 954 3522
870 5349 2834
265 5208 3754
1091 3051 5669
331 2486 1580
695 2807 5343
1428 2679 4875
274 3823 563
1340 3890 768
1009 2215 2067
953 3282 4130
1086 2105 180
481 343 17
577 2679 5516
269 3574 2343
366 3457 1535
1089 3330 4304
354 2807 1627
811 2981 287
1110 1149 2067
468 2145 4406
802 2807 5032
782 3208 5669
991 2478 3481
78 1868 180
646 2795 1627
130 2315 4409
677 3823 3890
1135 2807 5605
1282 1853 4482
1007 741 814
1123 2105 2907
1059 1235 5208
952 2968 180
455 3555 4164
1210 3610 2795
905 4875 946
968 3797 5343
233 3173 4166
1224 5516 2627
887 3797 814
1231 5610 269
717 289 3555
1011 412 4968
1378 954 2926
520 5343 3457
243 4988 1149
1380 3457 2070
222 3797 5614
1387 4406 1740
610 3481 3173
855 293 1824
172 2428 3386
783 4166 1414
671 3457 4103
44 2795 3377
730 4409 3223
1421 954 645
42 3295 4762
481 2474 5516
883 596 3938
945 529 1853
1406 3574 5671
700 3481 5349
964 425 2021
1213 752 4098
1089 2963 1076
57 336 4522
269 2343 2308
518 3173 645
716 946 2797
1368 1409 1094
951 3438 4968
56 4733 4170
1004 1094 3330
983 3619 645
129 4968 2792
254 3253 4267
1169 2340 5652
218 2141 2366
226 5331 4733
109 4522 3386
592 2182 2428
665 3223 1076
725 2182 5366
133 2926 2809
117 4103 2679
94 4741 3377
1231 1898 5571
690 3377 2807
520 1627 5568
1221 2627 293
985 3250 5233
1220 2067 2486
928 3223 4741
1075 4401 951
1432 1844 3173
210 2428 5032
88 951 987
25 2578 3253
409 3253 4164
518 2474 343
152 336 4051
261 1580 1076
903 2907 3990
73 4170 318
195 4660 1149
1270 3878 1065
673 2627 817
1013 1149 573
812 2932 4660
553 5106 3275
1400 3890 176
1066 4409 2795
344 5366 4406
1143 3878 5056
590 4420 2841
368 2792 2182
445 180 5343
484 1535 2932
1176 3481 4733
160 1104 814
1283 287 1745
1337 954 2340
1414 2368 5605
1004 4762 334
924 5366 563
1296 336 5343
634 336 707
465 3522 289
688 2021 1437
271 1540 1801
1045 3555 318
154 645 3173
611 8 1409
440 5671 3580
1026 2366 4261
1123 3522 563
562 1235 3364
16 336 4053
244 3797 1752
617 1571 3223
376 3878 4741
538 645 4401
985 791 954
364 4406 3751
1259 5571 3051
1124 5669 5048
583 2366 1824
1267 3437 645
779 2486 2428
295 5233 5669
1417 2578 3580
978 2067 1627
317 5164 293
719 2795 2366
436 1019 5605
10 3051 864
864 3614 3610
624 8 4267
1197 5234 289
261 1844 645
969 5041 3282
1356 725 4406
266 741 987
933 4482 5652
790 2105 4522
1119 1019 1830
35 5366 4053
724 343 4762
578 3555 2807
1026 791 2145
1245 4051 3555
42 2478 729
837 4130 318
295 814 4952
219 2438 3610
300 951 5041
223 8 1580
315 3223 5671
531 2064 3330
1266 5003 3208
192 3497 4733
1221 3751 2105
1140 3223 5097
10 529 951
118 2215 1409
460 5075 5331
663 1274 563
535 5349 2340
315 2070 2340
18 2145 2797
960 1625 356
1230 1104 4584
746 2968 2070
956 1542 2627
1355 5075 180
1291 1019 741
317 4164 5610
1346 5041 1627
656 817 5208
136 5343 2340
1069 5097 318
1436 5097 5349
1407 4267 3295
381 1627 4267
1275 5034 3619
118 1437 3522
89 3823 725
1156 1437 1414
882 5208 946
1112 180 4102
103 1908 4187
927 2070 3173
358 2343 4102
848 1414 1844
1094 1437 3295
958 2145 287
1030 2627 864
276 1824 425
799 954 2661
1348 1540 768
243 5234 4952
14 4098 8
194 3364 5669
89 3574 2907
529 8 951
1427 814 3003
1068 3208 5571
25 3797 5075
699 2064 3990
